"subject" "activity" "TimeBodyAcceleration-mean-X" "TimeBodyAcceleration-mean-Y" "TimeBodyAcceleration-mean-Z" "TimeBodyAcceleration-std-X" "TimeBodyAcceleration-std-Y" "TimeBodyAcceleration-std-Z" "TimeGravityAcceleration-mean-X" "TimeGravityAcceleration-mean-Y" "TimeGravityAcceleration-mean-Z" "TimeGravityAcceleration-std-X" "TimeGravityAcceleration-std-Y" "TimeGravityAcceleration-std-Z" "TimeBodyAccelerationJerk-mean-X" "TimeBodyAccelerationJerk-mean-Y" "TimeBodyAccelerationJerk-mean-Z" "TimeBodyAccelerationJerk-std-X" "TimeBodyAccelerationJerk-std-Y" "TimeBodyAccelerationJerk-std-Z" "TimeBodyGyroscope-mean-X" "TimeBodyGyroscope-mean-Y" "TimeBodyGyroscope-mean-Z" "TimeBodyGyroscope-std-X" "TimeBodyGyroscope-std-Y" "TimeBodyGyroscope-std-Z" "TimeBodyGyroscopeJerk-mean-X" "TimeBodyGyroscopeJerk-mean-Y" "TimeBodyGyroscopeJerk-mean-Z" "TimeBodyGyroscopeJerk-std-X" "TimeBodyGyroscopeJerk-std-Y" "TimeBodyGyroscopeJerk-std-Z" "TimeBodyAccelerationMag-mean" "TimeBodyAccelerationMag-std" "TimeGravityAccelerationMag-mean" "TimeGravityAccelerationMag-std" "TimeBodyAccelerationJerkMag-mean" "TimeBodyAccelerationJerkMag-std" "TimeBodyGyroscopeMag-mean" "TimeBodyGyroscopeMag-std" "TimeBodyGyroscopeJerkMag-mean" "TimeBodyGyroscopeJerkMag-std" "FrequencyBodyAcceleration-mean-X" "FrequencyBodyAcceleration-mean-Y" "FrequencyBodyAcceleration-mean-Z" "FrequencyBodyAcceleration-std-X" "FrequencyBodyAcceleration-std-Y" "FrequencyBodyAcceleration-std-Z" "FrequencyBodyAccelerationJerk-mean-X" "FrequencyBodyAccelerationJerk-mean-Y" "FrequencyBodyAccelerationJerk-mean-Z" "FrequencyBodyAccelerationJerk-std-X" "FrequencyBodyAccelerationJerk-std-Y" "FrequencyBodyAccelerationJerk-std-Z" "FrequencyBodyGyroscope-mean-X" "FrequencyBodyGyroscope-mean-Y" "FrequencyBodyGyroscope-mean-Z" "FrequencyBodyGyroscope-std-X" "FrequencyBodyGyroscope-std-Y" "FrequencyBodyGyroscope-std-Z" "FrequencyBodyAccelerationMag-mean" "FrequencyBodyAccelerationMag-std" "FrequencyBodyAccelerationJerkMag-mean" "FrequencyBodyAccelerationJerkMag-std" "FrequencyBodyGyroscopeMag-mean" "FrequencyBodyGyroscopeMag-std" "FrequencyBodyGyroscopeJerkMag-mean" "FrequencyBodyGyroscopeJerkMag-std"
7 "WALKING_UPSTAIRS" 0.236543072156863 -0.0159144868392157 -0.10098755745098 -0.393659781588235 -0.28343257136098 -0.413563767588235 0.638934233137255 -0.0495814524509804 0.056812151954902 -0.953602187647059 -0.948026159019608 -0.935791931176471 0.0924019651117647 0.0289786281071176 0.058403344404902 -0.42173751572549 -0.40684019454902 -0.610675142078431 -0.0357930400803922 -0.0504943615701569 0.0850166698627451 -0.61629186724902 -0.505750182235294 -0.468533769235294 -0.114114149407843 -0.0523388142686275 -0.0411881978215686 -0.590887571960784 -0.649382876137255 -0.605402883843137 -0.320679696760784 -0.383206984372549 -0.320679696760784 -0.383206984372549 -0.443557847156863 -0.41156380654902 -0.409433354254902 -0.519460152101961 -0.622156090535294 -0.649257275098039 -0.402024966823529 -0.31492784157451 -0.473500598960784 -0.392036926678431 -0.313929996723529 -0.431658606254902 -0.44580640154902 -0.439020665862745 -0.578576623 -0.449045741803922 -0.413224077998039 -0.642051328060784 -0.53249509045098 -0.532550805684314 -0.458312279247059 -0.645103577980392 -0.498223801254902 -0.523609873578431 -0.351532241666667 -0.499917857452941 -0.393268372296471 -0.440008960803922 -0.553360323254902 -0.583097971764706 -0.651314058509804 -0.673400981176471
8 "LAYING" 0.243506814444444 -0.0244952787812963 -0.11271025782963 -0.347335562407407 -0.136991812056296 -0.359858027537037 0.753269263888889 -0.12131835437037 0.0293272137148148 -0.963992307962963 -0.949371695 -0.909734200925926 0.0565304567796296 0.0811397488592593 0.015609547455 -0.393563247685185 -0.297844236272241 -0.621144067685185 -0.00118734529537037 -0.093259795862963 0.0710899068165648 -0.515013265611111 -0.458132511092593 -0.389797638759259 -0.0725119742005556 -0.078143790437037 -0.0511571255366667 -0.533829193537037 -0.663425935925926 -0.551353785214815 -0.237054798185185 -0.349346022444444 -0.237054798185185 -0.349346022444444 -0.398682452055556 -0.380257857462963 -0.333424532288889 -0.448738930657407 -0.603616243333333 -0.648716886666667 -0.369151053777778 -0.174308056295556 -0.448834476701852 -0.341095273648148 -0.174318046385185 -0.366603871296296 -0.426195456 -0.330282377416667 -0.593672987796296 -0.414490546666667 -0.311439331759259 -0.647276819925926 -0.437288557444444 -0.512279552259259 -0.373060892209259 -0.5424157805 -0.43564382547037 -0.45561175462963 -0.325255110672222 -0.467522066303704 -0.364223898409259 -0.406689800462963 -0.509766595092593 -0.506915929148148 -0.65121477537037 -0.672180603203704
8 "SITTING" 0.242726332826087 -0.0239485802241087 -0.115513768608696 -0.321459381932609 -0.107321651195652 -0.261908189141304 0.820243697478261 -0.141350893934783 -0.0680498293369565 -0.959674960434783 -0.947172334347826 -0.93249638 0.0106959741108696 0.069890209426087 0.0513136064369565 -0.340038099695652 -0.268918384441304 -0.528934998936087 -0.0864809754326087 -0.0567556151 0.122003781413043 -0.516983722456522 -0.394332516993478 -0.32506245575 -0.119699925195652 -0.0435188287441304 -0.0200915277604348 -0.498094204 -0.5649059845 -0.504963827971739 -0.198868215091304 -0.293729171543478 -0.198868215091304 -0.293729171543478 -0.341229952821739 -0.30208522223913 -0.287751627919348 -0.396784991618261 -0.531972421521739 -0.565293581630435 -0.330928248369565 -0.155052629165217 -0.346658257108696 -0.31992122461087 -0.14252339923913 -0.276742641986304 -0.367602836195652 -0.313873961352174 -0.487220704782609 -0.372591144258696 -0.270461019456522 -0.569727565304348 -0.413404092282609 -0.423662423347826 -0.32284304044413 -0.551711180304348 -0.385155805847826 -0.392070522473913 -0.267381698847826 -0.421157439173913 -0.285261647984783 -0.33072559958913 -0.438250824434783 -0.475416311173913 -0.566325331728261 -0.596583909611522
8 "STANDING" 0.242335454259259 -0.00670671458518518 -0.0989954832592593 -0.460089140092593 -0.262251225277778 -0.400113903833333 0.689720660703704 -0.0751201348148148 -0.0374951366648148 -0.959755936296296 -0.937098182222222 -0.919017866851852 0.116776314055556 0.0317350958685185 -0.0119384525962963 -0.488598965 -0.410830578974074 -0.649965073518519 -0.0413772227055556 -0.0819155779074074 0.0944066547148148 -0.593467934351852 -0.544357672281481 -0.437495226203704 -0.0805548104501852 -0.0449636977796296 -0.0801584773574074 -0.590142186462963 -0.687943124259259 -0.609779139259259 -0.33617694992037 -0.449729003796296 -0.33617694992037 -0.449729003796296 -0.488532312759259 -0.459663562757407 -0.41561565777463 -0.512678924148148 -0.645890519074074 -0.679586366296296 -0.479433498377778 -0.313817686748148 -0.500688902501852 -0.454312447759259 -0.285256749996296 -0.397507918666667 -0.511158362351852 -0.441903277161111 -0.627368889814815 -0.51118163837037 -0.418244452611111 -0.671138350555556 -0.525166385092593 -0.574763929055556 -0.458123219396296 -0.617775940074074 -0.533220246537037 -0.485086639981481 -0.436855142092593 -0.545147243333333 -0.455116900544444 -0.471686143483333 -0.567794387592593 -0.563006205314815 -0.684206994814815 -0.697151430740741
8 "WALKING" 0.244127965625 -0.0225549698949267 -0.108951747354167 -0.390927794708333 -0.305159217495833 -0.440078905470833 0.693190107291667 -0.0694638915 0.0642662684339583 -0.959235854583333 -0.956866494375 -0.937762475416667 0.0994748138166667 0.0368059912979167 0.0166325645916667 -0.457176102625 -0.421576710547917 -0.656399651458333 -0.04806072745625 -0.0663569550375 0.0820847774895833 -0.622667589583333 -0.55475074 -0.488888353 -0.0662184264958333 -0.0764678378325 -0.0826410742375 -0.615455895625 -0.695572971020833 -0.613315894291667 -0.326537134965417 -0.405876285866667 -0.326537134965417 -0.405876285866667 -0.476226630604167 -0.455149770685417 -0.43556746940625 -0.538484522708333 -0.653179374583333 -0.69415935275 -0.448436641291667 -0.332711793645833 -0.524474469770833 -0.3723731044375 -0.336437821083333 -0.442845007104167 -0.4937277309375 -0.452804368479167 -0.631500437708333 -0.469490597479167 -0.427187525125 -0.680205017916667 -0.552358922416667 -0.595453997541667 -0.486062040979167 -0.647785837791667 -0.538707166966667 -0.539401393333333 -0.414103630041667 -0.495910424416667 -0.447339059354167 -0.4701360301875 -0.58093126375 -0.591522212708333 -0.696306450416667 -0.713799192666667
8 "WALKING_DOWNSTAIRS" 0.244696776578947 -0.0152091138865789 -0.0916693587342105 -0.517035115973684 -0.338154845660526 -0.471569053368421 0.603121462631579 0.0266884269736842 0.103167906228947 -0.963403794210526 -0.950687738684211 -0.926222833684211 0.123407069810526 0.0168758358157895 -0.00453358177105263 -0.549493183131579 -0.466159280131579 -0.675054106136842 -0.0507305664554211 -0.0802121785315789 0.116025796816579 -0.658542599736842 -0.574773962913158 -0.540800327921053 -0.0729360789815789 -0.0691480226519474 -0.0967511243894737 -0.656091243421053 -0.682212254921053 -0.652099367447368 -0.411985560789474 -0.496694896552632 -0.411985560789474 -0.496694896552632 -0.542228464868421 -0.503519315944737 -0.490139273868421 -0.565648055973684 -0.674499685263158 -0.6683290115 -0.525871364210526 -0.36971422625 -0.551064450578947 -0.515032896631579 -0.364269780052632 -0.474146961578947 -0.569984708131579 -0.491996502763158 -0.649651834421053 -0.568729679710526 -0.474502702684211 -0.699666749052632 -0.5940220325 -0.594213937963158 -0.528061286105263 -0.680716430526316 -0.571341107342105 -0.589798777605263 -0.475865668263158 -0.589903442657895 -0.489505388757895 -0.526018390421053 -0.593669664026316 -0.624112299181579 -0.6740106875 -0.685995727331579
8 "WALKING_UPSTAIRS" 0.245270358780488 -0.0130673070778049 -0.112272302268293 -0.429028735570732 -0.275467967902439 -0.435285840756098 0.672654758902439 -0.063745816902439 0.0618722820073171 -0.964648825365854 -0.940460014634146 -0.93344321804878 0.0861633582902439 0.0644538819656097 0.0149082729390244 -0.47036242117561 -0.439907535414634 -0.650364133658537 -0.0131334791073171 -0.0750533135512195 0.0847366157097561 -0.62634438197561 -0.514108256063415 -0.431392503565854 -0.122061424602439 -0.0465531053804878 -0.0159965224634146 -0.612651212829268 -0.683422872292683 -0.609420893895122 -0.337440435560976 -0.444250218585366 -0.337440435560976 -0.444250218585366 -0.481086119463415 -0.479680616914634 -0.406816320926829 -0.528097061895122 -0.644820408365854 -0.685208963121951 -0.456532500073171 -0.331954840707317 -0.521986405585366 -0.420175741829268 -0.294295395995122 -0.435363601839024 -0.494413806914634 -0.468179026219512 -0.62810637195122 -0.49344871352439 -0.448074951682927 -0.671052014390244 -0.554006664097561 -0.56044687004878 -0.443272371146341 -0.651499450487805 -0.494086946585366 -0.481570004682927 -0.433235349731707 -0.539572795341463 -0.470267367243902 -0.496090737463415 -0.571620184195122 -0.582807118756098 -0.690774888292683 -0.701434460487805
9 "LAYING" 0.2947470178 -0.0239535147288 -0.11304778324 -0.5412971352542 -0.423599828032 -0.5353958371 0.6463885998 -0.0677402817 0.118935970962 -0.972231348 -0.9611103684 -0.9467614282 0.086071726286 -0.01554260576 -0.028798519992 -0.57356247528 -0.53924362342 -0.7135076797 -0.037878084466 -0.08070283732 0.101062632564 -0.658363732026 -0.597096167804 -0.59348635838 -0.10228228208 0.006003260658 -0.0711205676736 -0.6697357324 -0.747441361 -0.68667668506 -0.46998839316 -0.541414979 -0.46998839316 -0.541414979 -0.58074761518 -0.56636290762 -0.52013117816 -0.60172512634 -0.71529553196 -0.73655621256 -0.56398131092 -0.46190153148 -0.61046977454 -0.53449234404 -0.441188817042 -0.53501473198 -0.60396667006 -0.57337940892 -0.69623809742 -0.5805765018 -0.53377403718 -0.72930689546 -0.60186671248 -0.64120935056 -0.57326688732 -0.6780447508852 -0.57899778516 -0.63926179212 -0.530676916962 -0.62099008088 -0.561248467152 -0.57689620484 -0.6454667202 -0.644021875624 -0.73844753366 -0.75410466188
9 "SITTING" 0.2941629752 -0.014437367592 -0.11130251892 -0.5984826847 -0.46727662785 -0.576798889212 0.5263349796 0.0248889035 0.205022344874 -0.9719862184 -0.9692717984 -0.9544952762 0.10927966831 0.0010243864446 -0.0230010371284 -0.62774856394 -0.570314284954 -0.73866475634 -0.040615426048 -0.081778854828 0.060974352084 -0.699555726134 -0.62791311856 -0.62365568712 -0.1026619227 -0.0246144217168 -0.031454638176 -0.6996623278 -0.75767001268 -0.7343123624 -0.5235052008972 -0.59535030744 -0.5235052008972 -0.59535030744 -0.62331834132 -0.613334431974 -0.56552901105 -0.60211312708 -0.7376478576 -0.7558333992 -0.6230197248 -0.512612163264 -0.64000334108 -0.5903992442 -0.478990551184 -0.579862880364 -0.64870953256 -0.602404756342 -0.72174513894 -0.63987218758 -0.565555331166 -0.7545856102 -0.6493064082 -0.6699984958 -0.63102717742 -0.71789313948 -0.61042749446 -0.65718678948 -0.59503059886 -0.659788662728 -0.61477787024 -0.61562855518 -0.6564194382 -0.63950859788 -0.762948103 -0.7643572174
9 "STANDING" 0.293733882222222 -0.0109838366391111 -0.104737811542222 -0.601414638155556 -0.494886498957778 -0.603995622933333 0.550038058222222 0.0587699351333333 0.129124068 -0.973440361333333 -0.957108045333333 -0.942254715333333 0.100271159644444 -0.0272470908922222 -0.00662663557111111 -0.604516193644444 -0.5848842154 -0.736300270271111 -0.0413440920288889 -0.0605776614 0.04893483748 -0.713314325777778 -0.670443604488889 -0.659688687777778 -0.116674190733333 -0.0477862723977778 -0.0453874606933333 -0.717574226577778 -0.747489754933333 -0.741635356444444 -0.537061353733333 -0.589687602133333 -0.537061353733333 -0.589687602133333 -0.616177848622222 -0.597756300866667 -0.587309534333333 -0.640543846644444 -0.735808664577778 -0.746507753333333 -0.605630538911111 -0.523182054897778 -0.651765051244444 -0.600868155066667 -0.513284844286667 -0.6109287626 -0.625891730244444 -0.611837424044444 -0.716865637522222 -0.617999312375556 -0.5841534749 -0.754079837377778 -0.672805328444444 -0.6809029148 -0.646550925022222 -0.728374977111111 -0.668889875711111 -0.696711468844444 -0.575393513933333 -0.663650655844444 -0.5923953284 -0.608179637977778 -0.675847890911111 -0.6829434086 -0.750794483355556 -0.759653129777778
9 "WALKING" 0.295285609038462 -0.0161241341903846 -0.108905527634615 -0.555255425873077 -0.458345978563462 -0.581354694942308 0.555547317442308 0.0540048213653846 0.192114171592308 -0.968939694423077 -0.964469971346154 -0.948679001153846 0.0679433385269231 0.0225087771484615 -0.00326993299038462 -0.577326707071154 -0.542272111016923 -0.731709592807692 0.0256739240043462 -0.0987158815769231 0.0963590870980769 -0.702042258269231 -0.642089741148077 -0.617207538346154 -0.117927434826538 -0.0382742263942308 -0.0315735878480769 -0.683075860653846 -0.736897405634615 -0.670302419538462 -0.503858090676923 -0.529125061944231 -0.503858090676923 -0.529125061944231 -0.596863570957692 -0.555787955 -0.571403417865385 -0.628424220769231 -0.712317661519231 -0.715993056634615 -0.572919235444231 -0.486740988326923 -0.632882607019231 -0.551035499788462 -0.479101491223077 -0.5875000222825 -0.599227354967308 -0.570267373387308 -0.710690347826923 -0.593236671865385 -0.543045280146346 -0.751642927751923 -0.640485254480769 -0.657169359267308 -0.587174285657692 -0.723469359038462 -0.638642672615385 -0.664608073269231 -0.522186406230769 -0.608435976321154 -0.553646956492308 -0.562039044514615 -0.649393961815385 -0.681077898211538 -0.717931107211538 -0.734493825307692
9 "WALKING_DOWNSTAIRS" 0.295929207380952 -0.0169521785935714 -0.0985770965952381 -0.511078231952381 -0.409943200047619 -0.515837827857143 0.740367152619048 -0.0538430475071429 0.0452611926904762 -0.957784760952381 -0.931140661666667 -0.901962575 0.0928479643976191 -0.0537929152233333 -0.0598059021228571 -0.55807559402381 -0.53292716102381 -0.705073990404762 -0.00793728416404762 -0.079255869097619 0.0977930690238095 -0.704043968309524 -0.64760683047619 -0.589309613976191 -0.0926906693004762 -0.0438536818547619 -0.044410681647619 -0.667704545714286 -0.754897609928571 -0.689600054619048 -0.441494121166667 -0.495554267785714 -0.441494121166667 -0.495554267785714 -0.568161244047619 -0.55422099952381 -0.535557843714286 -0.627724054285714 -0.717659825666667 -0.738446561309524 -0.557681041242857 -0.449092813409524 -0.587119872380952 -0.496255854595238 -0.429633665669048 -0.518909318095238 -0.592324795552381 -0.553784649575952 -0.686151877285714 -0.562978651761905 -0.542407357833333 -0.72285646452381 -0.621328569047619 -0.670559612309524 -0.579838031309524 -0.731656518857143 -0.640589138333333 -0.632106068533333 -0.511072788714286 -0.567459387119048 -0.557462012071429 -0.555264617904762 -0.660842673890476 -0.672695639359524 -0.746237628857143 -0.747118585833333
9 "WALKING_UPSTAIRS" 0.29597338755102 -0.0185305058671429 -0.112440081755102 -0.544870226734694 -0.400379349979592 -0.52468635022449 0.555995297755102 -0.017377839877551 0.100549010846939 -0.961055874693878 -0.949448864285714 -0.93841954755102 0.0725669323265306 -0.0538512450020408 0.0187478534306122 -0.572432330171429 -0.518561950795918 -0.717106589326531 -0.0281647102869388 -0.0594481976877551 0.0900231745102041 -0.650093285204082 -0.597652292510204 -0.571091114265306 -0.0949248727959184 -0.0656374393836735 -0.0590861933671429 -0.655751916081633 -0.741075106938776 -0.686648464304082 -0.463392197065306 -0.527923175653061 -0.463392197065306 -0.527923175653061 -0.578820216873653 -0.552417064653061 -0.503133302061225 -0.562535992218367 -0.707077428387755 -0.722843364285714 -0.558723531571429 -0.438960811612245 -0.601190361 -0.54062741522449 -0.420206631938775 -0.525666607 -0.587893485081633 -0.548439821632653 -0.691645849346939 -0.594980571938776 -0.518751385926531 -0.741716026877551 -0.587406517122449 -0.642537431079592 -0.562268902244898 -0.672603310979592 -0.579711949163265 -0.616138117959184 -0.511615818265306 -0.613234460244898 -0.545621248755102 -0.565011576065306 -0.622931990918367 -0.601007687795918 -0.732638910571429 -0.731328851387755
10 "LAYING" 0.301376265172414 -0.0182264296310345 -0.122641544155172 -0.476578189327586 -0.330419812986207 -0.471878563424138 0.650444597965517 -0.0744140780517241 0.109017599886207 -0.958754106034483 -0.936653136724138 -0.91589740637931 0.0682079699689655 0.0171290144982759 0.00348054237362069 -0.514644393189655 -0.485272329172414 -0.699713404637931 -0.024194211062069 -0.0744675998689655 0.0896081248541379 -0.609566135517241 -0.564935954844828 -0.556125525155172 -0.101473861017241 -0.0132431285913793 -0.0718599213674138 -0.622600426241379 -0.715414156568966 -0.681018331896552 -0.391511363637931 -0.456761668706897 -0.391511363637931 -0.456761668706897 -0.5424463669 -0.49634042962069 -0.464425703651724 -0.513631968225862 -0.685885655586207 -0.691639431224138 -0.506291186948276 -0.378508589396552 -0.571522754224138 -0.467268636810345 -0.350089175691379 -0.46508235472069 -0.549675894022414 -0.516626712913793 -0.679958105637931 -0.522434413775862 -0.486048872256897 -0.718285900413793 -0.526976789568966 -0.607762833793103 -0.543048131258621 -0.638093720344828 -0.548419715689655 -0.602870133982759 -0.463037862348276 -0.54199677312069 -0.50593769612069 -0.48902902710431 -0.57518620537931 -0.559112828482759 -0.704833486568965 -0.697233149310345
10 "SITTING" 0.300937773888889 -0.0135486426359259 -0.111400996555556 -0.473896312240741 -0.31189537167963 -0.49499169787037 0.640904847777778 -0.0322393917407407 0.114288931790741 -0.969158097962963 -0.958134257777778 -0.943687292777778 0.0822451522407407 0.00651087160185185 0.00413230116666667 -0.504080913574074 -0.430005311101852 -0.661208082666667 -0.0812175761512963 -0.0474868788294444 0.0796193859277778 -0.596249668666667 -0.554502812185185 -0.526868643111111 -0.0899326719518519 -0.0364146477318519 -0.0257350859235185 -0.614758063333333 -0.680945947 -0.642767449037037 -0.389717020114815 -0.477553674814815 -0.389717020114815 -0.477553674814815 -0.499035902425926 -0.491101387816667 -0.458211223642593 -0.533031439092593 -0.648309407518519 -0.678007704333333 -0.49895289112963 -0.355757230335185 -0.550386546862963 -0.465599205831481 -0.334517339611111 -0.506966635240741 -0.532511790351852 -0.471605292659259 -0.641764819814815 -0.518874682905556 -0.423604420481482 -0.679811915148148 -0.537682240518519 -0.576666272425926 -0.512208529555556 -0.617453096111111 -0.547335905666667 -0.576493026888889 -0.459812592240741 -0.570813135555556 -0.479327084066667 -0.511707043148148 -0.572996153 -0.590492048574074 -0.679708461388889 -0.700299403185185
10 "STANDING" 0.299975718181818 -0.0233229249522727 -0.114474376340909 -0.516046686568182 -0.379683202620455 -0.530217623113636 0.631917360613636 -0.0188864827045455 0.125206485199545 -0.961494744772727 -0.945506233863636 -0.924406567272727 0.0223052579090909 -0.0231356987243182 -0.0292265795090909 -0.543844400090909 -0.495988537340909 -0.700644061204545 -0.015140001825 -0.0869275883575 0.104766969068182 -0.62609276725 -0.6175896375 -0.582792530768182 -0.0907007908318182 -0.0584617310772727 -0.0826253260681818 -0.617324848409091 -0.72109203425 -0.627624330454545 -0.443847045104545 -0.494761851756818 -0.443847045104545 -0.494761851756818 -0.555928845181818 -0.523177611227273 -0.504453064295455 -0.553133821568182 -0.679232935886364 -0.689040577547727 -0.530332522659091 -0.415246990838636 -0.596902192931818 -0.512178198527273 -0.401060482256818 -0.534804383863636 -0.566073463610455 -0.5312852735 -0.680528628636364 -0.561997599818182 -0.491814749386364 -0.71978538925 -0.557227672454545 -0.635780581431818 -0.553338841113636 -0.650123519340909 -0.613739578727273 -0.632817720909091 -0.481910817204545 -0.582305762659091 -0.517160209522727 -0.535207426340909 -0.597335569409091 -0.60443655425 -0.696143192727273 -0.703429934022727
10 "WALKING" 0.302283883207547 -0.0198334041150943 -0.111351995773585 -0.474995735656604 -0.325032487830189 -0.440145327737736 0.645631545471698 -0.0463219801886792 0.0462927980433962 -0.968690893773585 -0.954807610188679 -0.945525280754717 0.111279567843396 -0.0310956357169811 -0.0495185367735849 -0.493471397849057 -0.442304413962264 -0.637422200339623 -0.0450835154060377 -0.0634989862962264 0.0794048156037736 -0.585521806603774 -0.551617048188679 -0.477160985716981 -0.0694760521566038 -0.0637578333339623 -0.0990613698822641 -0.618497904150943 -0.681360206509434 -0.630580385 -0.383841624981132 -0.462767390179245 -0.383841624981132 -0.462767390179245 -0.490745627641509 -0.476301393818868 -0.437242643855849 -0.524223546150943 -0.653287595471698 -0.676445545471698 -0.491845622811321 -0.361728760569811 -0.502322708735849 -0.469553851339623 -0.350771236339623 -0.452817653790566 -0.521744159962264 -0.476921691950943 -0.610913959339623 -0.510133943943396 -0.442469292415094 -0.662632619245283 -0.52314737190566 -0.572478940245283 -0.464032762228302 -0.608088053396226 -0.54594608854717 -0.531627571490566 -0.43423940854717 -0.56558231554717 -0.464390173962264 -0.496594022849057 -0.573445135154717 -0.576128007358491 -0.676601935660377 -0.701050736792453
10 "WALKING_DOWNSTAIRS" 0.303024291052632 -0.0184178133121053 -0.0997517348947368 -0.457513157552632 -0.317061855126316 -0.460773459723684 0.698336026052632 -0.0570251145 0.0199987945 -0.964060488421053 -0.951558999473684 -0.92702612 0.111086277605263 -0.0112053458105263 -0.0569148266289474 -0.531905904657895 -0.469156893315789 -0.713689118684211 -0.0341881280184211 -0.0887010448684211 0.0984391532631579 -0.602941183026316 -0.567501174473684 -0.505313144 -0.0906235868289474 -0.0452145691868421 -0.0936034108763158 -0.639762611894737 -0.7398829 -0.639211627921053 -0.380481096497368 -0.446934930394737 -0.380481096497368 -0.446934930394737 -0.545730908763158 -0.517348482210526 -0.454269823421053 -0.540155766666842 -0.696685350789474 -0.713826287368421 -0.496402880157895 -0.361862197386842 -0.565534000263158 -0.444691542263158 -0.339431291731579 -0.453463431263158 -0.550190419815789 -0.491652281578947 -0.690250941578947 -0.555823665342105 -0.481382182736842 -0.735990362368421 -0.544145186657895 -0.625427024473684 -0.506010209289474 -0.624499842184211 -0.545311905289474 -0.556995415605263 -0.448621433631579 -0.533782981236842 -0.508862782184211 -0.533704298973684 -0.59662357238421 -0.586952039184211 -0.718987668815789 -0.729743056578947
10 "WALKING_UPSTAIRS" 0.303672172553192 -0.0214641788797872 -0.122547784617021 -0.349091285210638 -0.119326512040426 -0.308021256417021 0.780190367659575 -0.168354792638298 -0.00240476059574468 -0.961099436170213 -0.946724430638298 -0.936977458085106 0.0597940614468085 -0.0449922033744681 -0.045733972402766 -0.374761477021277 -0.272466611540277 -0.549132971850638 0.00400734591489362 -0.0813595795610638 0.0750580122361702 -0.500966871297872 -0.452958242825532 -0.413387326723404 -0.0867044988234043 -0.0416255557978723 -0.100316102874468 -0.499039434553191 -0.605496894510638 -0.538617670382979 -0.232544351914894 -0.314382727153191 -0.232544351914894 -0.314382727153191 -0.363288665638298 -0.32729702893617 -0.317227189834043 -0.42949471642766 -0.561015990042553 -0.589436998189362 -0.401806871765957 -0.186836632104255 -0.409735793574468 -0.330807112276596 -0.142958330510638 -0.310968872765957 -0.427861292574468 -0.326280900106383 -0.529915928148936 -0.376912069191489 -0.263717931421277 -0.567485446361702 -0.410375608097872 -0.493348747914894 -0.399649013055319 -0.532838522957447 -0.436817124978723 -0.47454051706383 -0.295222645170213 -0.434486300851064 -0.332174255189362 -0.32893266256383 -0.478726936702128 -0.496999398 -0.601317778851064 -0.603474030510638
11 "LAYING" 0.251440926842105 -0.0252853540877193 -0.109552989561404 -0.488371117666667 -0.337833468406491 -0.499962198964912 0.65026967754386 -0.0320880418596491 0.0908240041052632 -0.960255341052632 -0.934701985438597 -0.919409518754386 0.135094603912281 0.0283416370052632 -0.000854530338596492 -0.519405625438596 -0.458467564824561 -0.69328547754386 -0.028061060644386 -0.0477208561877193 0.101702169532105 -0.658165810701754 -0.582160043964912 -0.549118165017544 -0.0626846077680702 -0.0528672743473684 -0.0609902915017544 -0.62651455368421 -0.720316376491228 -0.670371116789474 -0.401721070421053 -0.457566461736842 -0.401721070421053 -0.457566461736842 -0.526075263670175 -0.499683696350877 -0.490821647280702 -0.573943982403509 -0.684135281596491 -0.711186998508772 -0.509751294701754 -0.386695998294737 -0.571781998596491 -0.482042242666667 -0.356797048778246 -0.502868670666667 -0.537679056947368 -0.494799846842105 -0.672980837017544 -0.544418583231579 -0.456314501666667 -0.712362347192982 -0.577598046491228 -0.614896072153509 -0.547259035491228 -0.685677917719298 -0.568638538684211 -0.593611778052632 -0.456369153947368 -0.545897728498246 -0.493232593859649 -0.513133245159649 -0.607587841736842 -0.627612319122807 -0.71367270422807 -0.729210871631579
11 "SITTING" 0.250914178867925 -0.0176165656903774 -0.106904041283019 -0.412068838811321 -0.269024723228302 -0.439678822749057 0.709197327924528 -0.0270478688660377 0.0988940291158491 -0.959430326037736 -0.956251520566038 -0.926868961886792 0.0858622067283019 0.0704293232120755 0.0344482296339623 -0.46146014190566 -0.40532262154717 -0.658745539830189 -0.00892553332792453 -0.0855709200377359 0.0769175477113208 -0.590172064150943 -0.517339386849057 -0.475512095849057 -0.107883632632075 -0.0347865052886792 -0.047320944145283 -0.614910741886792 -0.680205621886792 -0.587063570440943 -0.328520076637283 -0.417708654207547 -0.328520076637283 -0.417708654207547 -0.476481142615094 -0.442393513622642 -0.407255911073585 -0.496561460056604 -0.645292874150943 -0.669228103660377 -0.445024418471698 -0.309323850773585 -0.529668316283019 -0.401074164641509 -0.296550785471698 -0.439222635464151 -0.487708300433962 -0.437385443358491 -0.633866177735849 -0.483051618924528 -0.411372762764151 -0.682523394584906 -0.527717397245283 -0.564301553233962 -0.467789205773585 -0.61307652854717 -0.498113487773585 -0.529214619622641 -0.392983934356604 -0.52512569754717 -0.425773042509434 -0.469299322245283 -0.557294225435849 -0.547171651754717 -0.676589939113208 -0.684332291886792
